transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,,
1326,01-09-2023,22:35:00,66,Female,18,Clothing,3,25,28.75,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1326','45170', 0.940972222222222,66,'Female',18,'Clothing',3,25,28.75,75),"
19,26-11-2023,19:39:00,30,Female,62,Clothing,2,25,28.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('19','45256', 0.81875,30,'Female',62,'Clothing',2,25,28.5,50),"
412,04-09-2022,19:36:00,30,Female,19,Electronics,4,500,570,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('412','44808', 0.816666666666667,30,'Female',19,'Electronics',4,500,570,2000),"
632,25-10-2023,20:13:00,78,Female,26,Electronics,4,25,24.75,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('632','45224', 0.842361111111111,78,'Female',26,'Electronics',4,25,24.75,100),"
1019,14-12-2023,21:22:00,56,Female,62,Clothing,2,25,25.75,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1019','45274', 0.890277777777778,56,'Female',62,'Clothing',2,25,25.75,50),"
1412,13-10-2022,19:59:00,75,Female,19,Electronics,4,500,615,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1412','44847', 0.832638888888889,75,'Female',19,'Electronics',4,500,615,2000),"
1632,19-10-2022,18:16:00,29,Female,26,Electronics,4,25,24.75,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1632','44853', 0.761111111111111,29,'Female',26,'Electronics',4,25,24.75,100),"
167,21-09-2023,20:58:00,73,Female,43,Clothing,3,50,49,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('167','45190', 0.873611111111111,73,'Female',43,'Clothing',3,50,49,150),"
172,21-10-2022,18:09:00,52,Male,32,Beauty,2,25,28,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('172','44855', 0.75625,52,'Male',32,'Beauty',2,25,28,50),"
375,22-09-2023,17:32:00,25,Male,32,Clothing,1,50,52,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('375','45191', 0.730555555555556,25,'Male',32,'Clothing',1,50,52,50),"
538,22-12-2023,18:20:00,102,Male,18,Clothing,3,50,56.5,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('538','45282', 0.763888888888889,102,'Male',18,'Clothing',3,50,56.5,150),"
794,02-11-2022,21:47:00,145,Female,60,Beauty,1,300,315,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('794','44867', 0.907638888888889,145,'Female',60,'Beauty',1,300,315,300),"
1167,29-09-2023,21:21:00,9,Female,43,Clothing,3,50,54,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1167','45198', 0.889583333333333,9,'Female',43,'Clothing',3,50,54,150),"
1172,19-10-2022,21:12:00,150,Male,32,Beauty,2,25,28.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1172','44853', 0.883333333333333,150,'Male',32,'Beauty',2,25,28.5,50),"
1375,01-10-2022,17:50:00,79,Male,32,Clothing,1,50,59,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1375','44835', 0.743055555555556,79,'Male',32,'Clothing',1,50,59,50),"
1538,12-09-2022,20:57:00,21,Male,18,Clothing,3,50,53.5,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1538','44816', 0.872916666666667,21,'Male',18,'Clothing',3,50,53.5,150),"
1794,22-12-2022,19:40:00,26,Female,60,Beauty,1,300,351,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1794','44917', 0.819444444444444,26,'Female',60,'Beauty',1,300,351,300),"
131,29-09-2023,22:32:00,44,Female,21,Beauty,2,300,375,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('131','45198', 0.938888888888889,44,'Female',21,'Beauty',2,300,375,600),"
330,11-10-2022,20:18:00,116,Female,25,Beauty,4,50,55,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('330','44845', 0.845833333333333,116,'Female',25,'Beauty',4,50,55,200),"
494,25-09-2023,20:18:00,140,Female,42,Beauty,4,50,58,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('494','45194', 0.845833333333333,140,'Female',42,'Beauty',4,50,58,200),"
1131,31-12-2022,19:16:00,130,Female,21,Beauty,2,300,336,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1131','44926', 0.802777777777778,130,'Female',21,'Beauty',2,300,336,600),"
1330,24-11-2023,17:49:00,20,Female,25,Beauty,4,50,48,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1330','45254', 0.742361111111111,20,'Female',25,'Beauty',4,50,48,200),"
1494,23-10-2022,19:29:00,74,Female,42,Beauty,4,50,62.5,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1494','44857', 0.811805555555556,74,'Female',42,'Beauty',4,50,62.5,200),"
513,21-10-2022,18:31:00,85,Male,24,Electronics,4,25,24.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('513','44855', 0.771527777777778,85,'Male',24,'Electronics',4,25,24.5,100),"
573,19-09-2023,22:59:00,78,Male,49,Beauty,2,30,36.3,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('573','45188', 0.957638888888889,78,'Male',49,'Beauty',2,30,36.3,60),"
1513,01-10-2022,21:47:00,19,Male,24,Electronics,4,25,31,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1513','44835', 0.907638888888889,19,'Male',24,'Electronics',4,25,31,100),"
1573,13-10-2022,21:45:00,148,Male,49,Beauty,2,30,31.2,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1573','44847', 0.90625,148,'Male',49,'Beauty',2,30,31.2,60),"
241,19-12-2023,20:21:00,108,Female,23,Electronics,3,25,26.75,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('241','45279', 0.847916666666667,108,'Female',23,'Electronics',3,25,26.75,75),"
579,06-10-2023,17:43:00,41,Female,38,Electronics,1,30,36.6,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('579','45205', 0.738194444444444,41,'Female',38,'Electronics',1,30,36.6,30),"
1241,10-09-2023,17:28:00,26,Female,23,Electronics,3,25,24.5,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1241','45179', 0.727777777777778,26,'Female',23,'Electronics',3,25,24.5,75),"
1579,28-09-2023,17:38:00,119,Female,38,Electronics,1,30,28.8,30,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1579','45197', 0.734722222222222,119,'Female',38,'Electronics',1,30,28.8,30),"
218,24-11-2022,20:39:00,144,Male,64,Beauty,3,30,33.9,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('218','44889', 0.860416666666667,144,'Male',64,'Beauty',3,30,33.9,90),"
846,22-12-2023,18:46:00,13,Male,42,Beauty,1,50,59.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('846','45282', 0.781944444444444,13,'Male',42,'Beauty',1,50,59.5,50),"
1218,25-10-2023,22:11:00,30,Male,64,Beauty,3,30,34.2,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1218','45224', 0.924305555555556,30,'Male',64,'Beauty',3,30,34.2,90),"
1846,16-11-2023,17:51:00,83,Male,42,Beauty,1,50,49.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1846','45246', 0.74375,83,'Male',42,'Beauty',1,50,49.5,50),"
616,31-12-2022,19:18:00,122,Male,41,Clothing,2,50,49.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('616','44926', 0.804166666666667,122,'Male',41,'Clothing',2,50,49.5,100),"
1616,22-09-2022,18:41:00,121,Male,41,Clothing,2,50,59,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1616','44826', 0.778472222222222,121,'Male',41,'Clothing',2,50,59,100),"
523,13-11-2023,19:18:00,110,Female,62,Electronics,1,300,375,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('523','45243', 0.804166666666667,110,'Female',62,'Electronics',1,300,375,300),"
643,05-10-2022,22:26:00,63,Female,28,Electronics,3,30,28.8,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('643','44839', 0.934722222222222,63,'Female',28,'Electronics',3,30,28.8,90),"
1523,31-12-2023,20:40:00,150,Female,62,Electronics,1,300,330,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1523','45291', 0.861111111111111,150,'Female',62,'Electronics',1,300,330,300),"
1643,17-10-2023,21:47:00,12,Female,28,Electronics,3,30,33.3,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1643','45216', 0.907638888888889,12,'Female',28,'Electronics',3,30,33.3,90),"
351,11-11-2023,22:16:00,38,Female,56,Clothing,3,30,36.6,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('351','45241', 0.927777777777778,38,'Female',56,'Clothing',3,30,36.6,90),"
809,14-12-2022,22:51:00,124,Female,62,Beauty,2,50,50,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('809','44909', 0.952083333333333,124,'Female',62,'Beauty',2,50,50,100),"
954,05-09-2023,21:03:00,87,Female,50,Electronics,3,300,321,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('954','45174', 0.877083333333333,87,'Female',50,'Electronics',3,300,321,900),"
1351,02-10-2022,20:58:00,88,Female,56,Clothing,3,30,28.5,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1351','44836', 0.873611111111111,88,'Female',56,'Clothing',3,30,28.5,90),"
1809,16-10-2023,18:09:00,51,Female,62,Beauty,2,50,61.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1809','45215', 0.75625,51,'Female',62,'Beauty',2,50,61.5,100),"
1954,29-10-2023,17:30:00,93,Female,50,Electronics,3,300,318,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1954','45228', 0.729166666666667,93,'Female',50,'Electronics',3,300,318,900),"
897,12-09-2023,17:53:00,15,Female,64,Electronics,2,50,51.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('897','45181', 0.745138888888889,15,'Female',64,'Electronics',2,50,51.5,100),"
1897,27-10-2023,17:12:00,137,Female,64,Electronics,2,50,62,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1897','45226', 0.716666666666667,137,'Female',64,'Electronics',2,50,62,100),"
147,12-11-2022,20:30:00,101,Male,23,Electronics,1,300,297,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('147','44877', 0.854166666666667,101,'Male',23,'Electronics',1,300,297,300),"
204,10-09-2022,21:04:00,101,Male,39,Beauty,1,25,31.25,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('204','44814', 0.877777777777778,101,'Male',39,'Beauty',1,25,31.25,25),"
390,07-10-2022,20:53:00,88,Male,39,Electronics,2,50,51,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('390','44841', 0.870138888888889,88,'Male',39,'Electronics',2,50,51,100),"
1147,25-11-2023,22:14:00,35,Male,23,Electronics,1,300,330,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1147','45255', 0.926388888888889,35,'Male',23,'Electronics',1,300,330,300),"
1204,10-12-2023,19:24:00,72,Male,39,Beauty,1,25,27.5,25,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1204','45270', 0.808333333333333,72,'Male',39,'Beauty',1,25,27.5,25),"
1390,24-10-2022,22:47:00,117,Male,39,Electronics,2,50,54,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1390','44858', 0.949305555555556,117,'Male',39,'Electronics',2,50,54,100),"
179,07-10-2023,20:42:00,121,Male,31,Electronics,1,300,375,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('179','45206', 0.8625,121,'Male',31,'Electronics',1,300,375,300),"
327,13-09-2023,18:30:00,107,Male,57,Electronics,3,50,56,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('327','45182', 0.770833333333333,107,'Male',57,'Electronics',3,50,56,150),"
626,30-10-2022,21:01:00,65,Female,26,Clothing,4,500,555,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('626','44864', 0.875694444444444,65,'Female',26,'Clothing',4,500,555,2000),"
873,06-12-2023,20:20:00,137,Female,27,Electronics,4,25,29,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('873','45266', 0.847222222222222,137,'Female',27,'Electronics',4,25,29,100),"
1179,12-12-2023,17:28:00,122,Male,31,Electronics,1,300,354,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1179','45272', 0.727777777777778,122,'Male',31,'Electronics',1,300,354,300),"
1327,23-12-2023,21:16:00,118,Male,57,Electronics,3,50,58,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1327','45283', 0.886111111111111,118,'Male',57,'Electronics',3,50,58,150),"
1626,10-10-2022,19:13:00,19,Female,26,Clothing,4,500,495,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1626','44844', 0.800694444444444,19,'Female',26,'Clothing',4,500,495,2000),"
1873,24-11-2022,19:18:00,64,Female,27,Electronics,4,25,26.75,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1873','44889', 0.804166666666667,64,'Female',27,'Electronics',4,25,26.75,100),"
196,29-12-2023,19:14:00,43,Female,32,Clothing,3,300,312,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('196','45289', 0.801388888888889,43,'Female',32,'Clothing',3,300,312,900),"
789,06-12-2023,22:13:00,34,Female,61,Clothing,4,500,510,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('789','45266', 0.925694444444444,34,'Female',61,'Clothing',4,500,510,2000),"
1196,31-12-2022,21:18:00,93,Female,32,Clothing,3,300,306,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1196','44926', 0.8875,93,'Female',32,'Clothing',3,300,306,900),"
1789,10-11-2023,17:02:00,144,Female,61,Clothing,4,500,615,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1789','45240', 0.709722222222222,144,'Female',61,'Clothing',4,500,615,2000),"
89,30-12-2023,21:15:00,117,Female,55,Electronics,4,500,590,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('89','45290', 0.885416666666667,117,'Female',55,'Electronics',4,500,590,2000),"
707,23-10-2023,20:34:00,117,Female,26,Clothing,1,500,580,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('707','45222', 0.856944444444444,117,'Female',26,'Clothing',1,500,580,500),"
909,29-10-2023,19:43:00,71,Male,26,Electronics,1,300,288,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('909','45228', 0.821527777777778,71,'Male',26,'Electronics',1,300,288,300),"
1089,21-10-2023,18:44:00,108,Female,55,Electronics,4,500,555,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1089','45220', 0.780555555555556,108,'Female',55,'Electronics',4,500,555,2000),"
1707,17-09-2023,18:35:00,144,Female,26,Clothing,1,500,535,500,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1707','45186', 0.774305555555556,144,'Female',26,'Clothing',1,500,535,500),"
1909,22-10-2022,19:41:00,17,Male,26,Electronics,1,300,339,300,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1909','44856', 0.820138888888889,17,'Male',26,'Electronics',1,300,339,300),"
51,12-10-2022,22:09:00,78,Male,27,Beauty,3,25,24.75,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('51','44846', 0.922916666666667,78,'Male',27,'Beauty',3,25,24.75,75),"
154,24-12-2022,17:47:00,24,Male,51,Electronics,3,300,321,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('154','44919', 0.740972222222222,24,'Male',51,'Electronics',3,300,321,900),"
276,18-10-2023,21:27:00,40,Female,21,Beauty,4,25,27.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('276','45217', 0.89375,40,'Female',21,'Beauty',4,25,27.5,100),"
497,31-12-2023,18:11:00,127,Male,41,Clothing,4,30,37.2,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('497','45291', 0.757638888888889,127,'Male',41,'Clothing',4,30,37.2,120),"
889,20-09-2023,22:32:00,39,Female,35,Electronics,1,50,57.5,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('889','45189', 0.938888888888889,39,'Female',35,'Electronics',1,50,57.5,50),"
1051,13-09-2023,17:47:00,104,Male,27,Beauty,3,25,25,75,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1051','45182', 0.740972222222222,104,'Male',27,'Beauty',3,25,25,75),"
1154,16-12-2023,21:44:00,29,Male,51,Electronics,3,300,291,900,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1154','45276', 0.905555555555556,29,'Male',51,'Electronics',3,300,291,900),"
1276,11-10-2022,18:54:00,140,Female,21,Beauty,4,25,27,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1276','44845', 0.7875,140,'Female',21,'Beauty',4,25,27,100),"
1497,19-11-2022,21:44:00,109,Male,41,Clothing,4,30,32.4,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1497','44884', 0.905555555555556,109,'Male',41,'Clothing',4,30,32.4,120),"
1889,02-09-2022,22:48:00,80,Female,35,Electronics,1,50,56,50,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1889','44806', 0.95,80,'Female',35,'Electronics',1,50,56,50),"
122,01-12-2023,19:02:00,1,Male,64,Electronics,4,30,35.4,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('122','45261', 0.793055555555556,1,'Male',64,'Electronics',4,30,35.4,120),"
373,23-09-2022,22:19:00,78,Female,25,Beauty,2,300,333,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('373','44827', 0.929861111111111,78,'Female',25,'Beauty',2,300,333,600),"
524,17-09-2023,19:52:00,12,Male,46,Beauty,4,300,297,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('524','45186', 0.827777777777778,12,'Male',46,'Beauty',4,300,297,1200),"
688,28-10-2023,21:45:00,132,Male,56,Clothing,4,25,24.75,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('688','45227', 0.90625,132,'Male',56,'Clothing',4,25,24.75,100),"
813,15-10-2022,19:51:00,125,Male,52,Electronics,3,50,62,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('813','44849', 0.827083333333333,125,'Male',52,'Electronics',3,50,62,150),"
1122,07-09-2022,19:53:00,138,Male,64,Electronics,4,30,31.8,120,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1122','44811', 0.828472222222222,138,'Male',64,'Electronics',4,30,31.8,120),"
1373,02-10-2023,20:26:00,64,Female,25,Beauty,2,300,294,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1373','45201', 0.851388888888889,64,'Female',25,'Beauty',2,300,294,600),"
1524,26-10-2022,22:10:00,115,Male,46,Beauty,4,300,321,1200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1524','44860', 0.923611111111111,115,'Male',46,'Beauty',4,300,321,1200),"
1688,17-12-2022,17:25:00,150,Male,56,Clothing,4,25,26.5,100,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1688','44912', 0.725694444444444,150,'Male',56,'Clothing',4,25,26.5,100),"
1813,22-11-2022,22:24:00,86,Male,52,Electronics,3,50,61.5,150,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1813','44887', 0.933333333333333,86,'Male',52,'Electronics',3,50,61.5,150),"
178,11-10-2023,17:51:00,142,Male,40,Clothing,2,30,34.2,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('178','45210', 0.74375,142,'Male',40,'Clothing',2,30,34.2,60),"
208,21-10-2023,20:56:00,144,Female,34,Electronics,4,50,57,200,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('208','45220', 0.872222222222222,144,'Female',34,'Electronics',4,50,57,200),"
247,23-12-2022,17:56:00,82,Male,41,Electronics,2,30,31.5,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('247','44918', 0.747222222222222,82,'Male',41,'Electronics',2,30,31.5,60),"
290,08-12-2023,21:39:00,86,Female,30,Beauty,2,300,342,600,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('290','45268', 0.902083333333333,86,'Female',30,'Beauty',2,300,342,600),"
656,12-11-2023,20:58:00,27,Male,29,Beauty,3,30,29.4,90,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('656','45242', 0.873611111111111,27,'Male',29,'Beauty',3,30,29.4,90),"
735,26-11-2022,21:38:00,153,Female,64,Clothing,4,500,515,2000,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('735','44891', 0.901388888888889,153,'Female',64,'Clothing',4,500,515,2000),"
1178,29-12-2023,21:15:00,137,Male,40,Clothing,2,30,33,60,,"insert into Retail_sales (transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale) values ('1178','45289', 0.885416666666667,137,'Male',40,'Clothing',2,30,33,60),"
